Rainfall_mm,Rainfall_3Day,Rainfall_7Day,Aspect,Elevation_m,NDVI_Index,Land_Use_Urban,Land_Use_Forest,Land_Use_Agriculture,Earthquake_Activity,Proximity_to_Water,Distance_to_Road_m,Temperature_C,Humidity_percent,Soil_pH,Clay_Content,Sand_Content,Silt_Content,Soil_Erosion_Rate,Historical_Landslide_Count,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt,Soil_Type_Clay,Pore_Water_Pressure_kPa,Soil_Moisture_Content,Microseismic_Activity,Acoustic_Emission_dB,Soil_Strain,Soil_Temperature_C,TDR_Reflection_Index,Label
44.75588704,459.2659491,917.025759,51.57620462,368.7678274,0.57257413,1,0,0,1.757169469,0.711504559,692.0929295,27.1317511,63.65639007,8.040969374,44.71123721,40.22092236,5.185557192,4.252416587,0.0,1,0,0,0,133.086366,0.368729319,0.84865501,48.73211635,0.006312207,23.68600215,1.185163508,0
35.38606751,413.410181,687.1243905,306.5110788,883.449176,0.511857434,1,1,0,4.146820521,0.989359692,62.34665739,28.16022492,91.67424063,8.004257902,20.81403466,19.41886201,19.93980969,19.24426721,0.0,0,1,1,0,72.44699159,0.220624747,0.943072086,78.76339295,0.002957982,18.39542225,0.658460409,0
206.2961763,61.93848937,927.9217719,2.331492922,292.4202756,0.510385025,0,0,1,5.639575681,0.182406203,778.6548671,32.34687302,38.32663206,4.899354082,55.12467826,75.98144076,36.95912842,46.8081821,1.0,0,1,0,0,92.78549925,0.102000971,0.134945093,78.07330351,0.00224396,8.010501146,1.377175958,1
24.44232901,396.0782334,111.4554725,106.9051964,663.395313,-0.089861675,0,1,0,3.299962613,0.024539589,784.6237038,19.99624907,97.88232443,8.449670749,37.197589,64.75078039,57.27326788,39.38881362,0.0,1,1,0,1,99.14698632,0.447767062,0.913033974,32.36776029,0.004200471,13.46975822,0.653453856,0
39.87795503,150.6558942,655.0050764,61.64884926,1825.835541,-0.022605655,1,1,0,3.64716205,0.430492998,184.7437822,10.5579396,27.44399304,6.314632382,13.45777287,50.389026,19.05108291,30.23307809,2.0,0,1,1,0,90.33578566,0.212597981,0.851935081,60.39137348,0.002669374,5.317766655,0.971464001,0
9.731191835,293.1831409,485.1172199,254.0970831,2933.971441,0.213397736,0,1,1,1.065153145,0.635471281,951.3007332,28.91472732,75.31121799,6.801297098,21.71726064,32.27380076,55.73316195,14.86908526,0.0,1,1,0,0,154.7179436,0.39876945,0.533398489,45.95997261,0.00202105,6.275044851,0.67855605,0
33.38802958,119.4259678,219.727959,278.7712028,1904.068844,0.120352881,1,1,1,0.978130185,0.953249593,70.67411756,26.75473119,28.35795836,6.967109232,25.35132086,66.57506656,55.08663292,4.338314892,1.0,0,0,0,1,170.8256995,0.184544893,0.18543885,65.50425329,0.005209815,14.57651913,0.705729206,0
14.90331006,146.6831065,323.4749799,257.8191886,530.1961691,0.213457673,0,0,0,3.992038836,0.905229206,610.025816,38.61866817,28.34705166,7.38353202,45.40452886,15.67479559,5.685236263,1.491882213,3.0,0,1,0,0,145.792561,0.202412484,0.977943808,53.97579549,0.005196494,18.11586306,1.452334527,0
24.1703718,415.7643923,412.0882086,57.40479924,102.5304177,0.52143624,1,1,1,0.887331377,0.661371802,619.6249559,5.571201719,99.66106254,7.308005556,39.59831156,63.60091157,58.73617188,44.41732161,2.0,1,1,0,1,121.0808762,0.162863781,0.172925505,75.81141402,0.00409489,25.22108304,1.127469039,0
14.04815948,400.4753709,868.0068863,253.3125435,2512.636265,0.488212966,1,1,0,1.823858066,0.22582426,600.582154,20.21579411,33.51894075,5.984711684,17.02396351,47.40038959,27.04644842,8.056168183,2.0,1,0,0,0,71.31526306,0.311533353,0.439412983,42.63568077,0.000235504,9.995964155,1.477274976,0
5.575610616,408.910247,813.0683025,1.34312932,404.8228722,0.792384603,0,0,0,3.363627938,0.3052248,375.7455667,12.15430562,86.60132346,6.400235014,24.92390547,64.88540904,22.50225501,27.92969698,1.0,0,1,1,0,157.2361935,0.401513296,0.415014689,94.71905867,0.000319264,14.5683046,1.312697889,0
3.946970147,598.4140068,693.2120208,128.0572431,2061.618952,-0.060621156,0,1,0,3.404969896,0.663753744,222.7384632,27.11283731,31.7189479,8.054425402,26.10370336,58.30155845,45.70961306,47.51536914,1.0,1,0,1,0,49.78923299,0.293341744,0.766752587,33.21998453,0.005258582,17.65024003,1.039619365,0
7.353674046,52.67437543,39.5203384,287.9112806,464.5369043,0.415535579,0,0,0,1.106296837,0.233221783,491.7012501,10.84927006,90.3269714,4.982351623,53.44950214,36.32881388,41.68564153,5.27091478,1.0,1,1,1,0,162.6125843,0.498503698,0.985266127,54.31891418,0.006482226,10.84276112,1.119932408,0
231.5212381,251.739315,311.8159017,171.3446921,1633.699126,0.792255105,0,1,1,2.855468496,0.234927965,669.7676247,19.1781432,97.72060944,8.237859469,23.69879129,34.820785,13.47793799,18.99112831,1.0,0,1,1,0,93.55650686,0.168204372,0.75097201,62.20680387,0.001976716,20.94256771,1.060137402,1
32.08671986,271.90556,797.6598888,120.1370648,929.5157665,0.28111479,0,1,0,3.97317217,0.873569526,225.1538822,16.88512447,82.22693856,6.708842717,31.33855785,24.42645679,16.94078817,37.11448661,2.0,0,0,1,0,89.05406652,0.253064757,0.281707357,31.68713213,0.00607416,23.64726889,1.368818857,0
179.7810304,97.89537551,74.97334119,259.9801217,2204.812106,0.740848865,0,0,1,5.10457549,0.347612766,739.8310409,19.09433725,32.89203158,7.073069067,30.98608873,56.21917142,42.33652324,33.95823669,2.0,0,0,0,1,190.6259633,0.349116536,0.964023322,57.69521009,0.005175568,27.31600338,0.934341005,0
36.30456669,4.614621586,290.0186403,139.200163,2936.044226,0.041106069,1,0,0,6.198832239,0.605193813,134.0285197,7.20841782,88.05702627,6.736061689,19.02327162,22.14168952,35.33221466,38.7717421,1.0,1,0,0,0,88.06992753,0.122708695,0.770553702,88.45779036,0.004197322,22.00635617,1.017293837,1
7.74143063,415.7358624,280.3342113,136.7990296,1954.26053,0.079959628,0,1,1,0.156984019,0.298934726,963.3819158,28.41598589,83.83571508,5.169946589,55.53571727,27.6192246,13.29960048,47.35655039,1.0,1,0,1,1,25.68547526,0.391093871,0.644941138,90.0428868,0.001936931,5.992539225,0.733361455,1
43.96397781,501.5735397,528.8390515,298.0010197,1285.426401,0.806881095,1,1,1,3.387231972,0.385945502,890.4952278,12.45959662,72.96040405,6.797354607,32.14274329,39.87396266,51.06431715,21.31000402,1.0,0,0,0,1,65.0297374,0.246008427,0.210752886,81.89369721,0.007038262,10.74892997,0.51904149,1
173.6451348,152.2830032,178.6111014,246.5460031,1404.707399,0.221003657,1,1,1,0.973909063,0.719501002,845.4537136,35.73459654,97.30414947,7.459977088,29.66243855,60.6473125,19.5258039,39.76807377,2.0,0,0,1,1,178.5170406,0.338869282,0.967257102,85.50712096,0.002711688,14.81288147,0.638311859,0
8.442923169,388.8602022,177.4260659,238.9985027,1730.439542,0.328837138,0,0,1,0.212198827,0.009160972,373.5671293,13.16330545,39.9780057,5.456829862,42.77948584,55.86037919,13.47020788,8.052515942,2.0,1,0,1,0,82.24903884,0.324020067,0.676120636,91.62458838,0.003542813,28.34282746,0.822762384,1
219.8972673,472.9658653,905.287462,266.2442289,1435.083133,0.75140832,1,0,0,1.791697994,0.348157234,740.5893506,27.99838208,77.77767829,7.702671725,41.9576348,24.72477216,21.39800295,17.57854985,1.0,0,1,1,0,147.566478,0.359227597,0.575971502,85.23831451,0.001886609,23.5665643,1.389816326,0
292.2310593,407.8033602,29.18082739,349.355649,2391.302204,0.296934454,1,1,0,2.965082287,0.615986034,643.515456,6.380356267,97.15480911,5.543199658,19.16637285,41.01090544,43.53893527,4.900114222,0.0,0,1,1,0,145.3701807,0.165265582,0.876351673,46.78479073,0.002310224,5.135144551,0.747631957,0
241.7426824,81.14565538,272.1850296,238.3467911,2137.812719,0.071750055,0,1,1,5.021903586,0.02956733,367.9961356,37.31156472,60.54577825,7.147530077,32.05435949,69.67680982,10.06457436,30.77499214,0.0,1,0,0,0,64.91077264,0.198246175,0.663040176,69.05015651,0.004714088,22.11510619,1.287003018,0
12.101104,582.8367479,70.60538597,188.0888426,2981.316197,0.422618096,1,0,1,2.793410955,0.321819689,575.8736061,35.1658458,80.15138801,7.229170405,14.11953543,11.23652732,18.70463069,15.50192198,2.0,1,0,1,1,81.51213845,0.255324447,0.538168196,85.46082759,0.004198162,18.19106624,0.602878982,1
187.5842635,16.45134924,769.7273036,22.96287484,2212.218622,0.409443798,1,1,0,0.251062848,0.826075271,815.7793462,8.000261887,57.71358557,6.14662592,28.12752262,36.24531429,46.91613177,47.50542792,2.0,1,0,1,1,190.600957,0.426782022,0.280838378,59.76003744,0.000364713,7.661728488,0.677511244,0
0.265673783,89.7594535,52.59133209,200.7687011,2782.567008,-0.037157155,0,0,1,3.690087052,0.353857872,444.1252483,34.50544335,83.55709544,4.63485159,45.7289069,52.7931017,40.53445542,19.13477719,0.0,1,0,0,1,117.3017297,0.373121376,0.198357427,56.738287,0.007135401,13.43060913,1.007541803,1
280.7619566,48.63451585,631.2178109,273.0748955,2610.098971,0.086044509,1,1,0,4.247851485,0.575689371,101.492192,33.78781932,23.2234326,4.652623564,57.74547374,34.42414645,48.52292189,17.04395558,1.0,1,1,1,1,93.3422367,0.256284364,0.17981518,52.95017495,0.001399156,12.96359866,0.93479536,0
200.6838217,314.2061832,786.200958,270.9889427,1950.772416,0.79933332,0,0,0,3.48944125,0.866723626,894.7091531,31.83952206,77.83738789,7.751212831,51.22173843,48.09990601,36.40176764,39.51430556,2.0,0,1,0,1,108.7351339,0.403239424,0.832652785,37.85098212,0.005759104,14.64379643,1.001946947,0
44.76730446,591.7528501,661.7175313,312.5571335,1672.956395,0.034494258,1,1,0,3.644825785,0.895865063,832.6516058,25.68606197,97.51704384,7.531419244,50.31539562,17.48432482,22.49872289,15.45082979,2.0,1,1,1,0,121.0761439,0.378563045,0.387469353,92.4551121,0.002784208,24.02386498,1.462308924,1
43.15517129,309.6812616,554.8361346,359.1093698,272.6978539,0.712645628,1,0,1,2.420817902,0.870811864,547.5789803,30.15964798,30.59106771,7.015704669,57.96793375,64.94894606,28.49471967,27.43520834,0.0,0,0,0,1,168.5025175,0.411048923,0.683505032,70.07504936,0.002492654,20.04538417,1.053045179,1
41.41246262,471.4065559,352.9656436,116.3439116,590.2691167,0.762603019,1,1,1,0.535262867,0.209757225,749.0112237,23.1554333,44.3972693,6.4197987,34.72172328,38.8783455,7.204075551,30.3593755,1.0,1,1,1,1,61.06070734,0.23390731,0.737294674,72.84043582,0.00843348,15.03369154,0.52594778,1
17.88991327,592.186363,220.8374403,64.31676713,1523.431037,0.512077026,0,0,0,5.022378275,0.16781929,840.876893,12.07901151,37.07151589,6.423195142,30.75428151,22.77367538,30.95600086,2.551090778,0.0,0,1,1,1,104.3887756,0.249542568,0.092046889,93.49701273,0.002456079,20.97676999,0.584692039,1
26.13664147,156.6740811,37.67974511,134.0597786,1304.663695,0.63446301,0,1,1,3.969079709,0.477955666,878.4988288,38.89305413,97.76296146,7.646569859,13.06409327,32.32665,58.30964472,31.78530959,1.0,1,1,0,1,109.2084623,0.185868892,0.456890514,62.87244425,0.001810233,9.671636476,0.710467932,1
227.3658432,261.4896714,765.2409192,349.6479575,717.1239808,-0.021542939,1,0,1,4.216962719,0.229864297,557.2881427,18.36467108,54.76874542,6.972176098,53.75826591,70.16028353,47.83498533,26.87057736,0.0,0,1,0,1,83.30606462,0.442288979,0.706345989,85.71740212,0.001353284,6.263393497,0.682612422,0
43.0709023,336.8284789,591.0222592,83.79624948,239.0096041,0.449338528,1,0,1,4.73034333,0.602624515,465.4999153,17.05171959,73.78563501,6.596534404,14.6641569,27.16847721,59.07781215,36.2880185,0.0,1,1,1,0,158.6598191,0.196447972,0.302545271,32.88294517,0.000427705,23.91798871,0.952159449,1
14.66053858,143.4932394,25.88406985,95.21837943,1558.496879,0.649127052,1,0,0,3.985905061,0.977481581,995.9607775,22.50367067,22.66664932,6.334490093,48.01983339,48.2149571,43.11358776,6.789761004,1.0,1,0,1,0,26.36659618,0.367235228,0.443418673,52.51486204,0.000976238,7.534278702,1.140738359,1
10.46746617,535.0596848,468.0338224,173.6362266,706.0112966,0.401518974,1,0,1,0.243780997,0.146896833,627.3054743,19.92782624,37.0942048,7.997664665,57.12325683,44.25539069,58.21658645,40.247138,0.0,0,0,0,0,75.69751055,0.349488676,0.156879293,54.59865219,0.002520421,11.24661864,0.884743559,1
278.4444463,462.37859,691.0762614,219.0840287,844.9903622,0.632180458,0,1,1,0.941213447,0.011897184,58.42222527,39.38462114,74.05634514,7.499120807,27.34507321,51.05161161,30.22488352,37.61399516,2.0,0,0,1,0,182.3830731,0.417817608,0.339929893,54.40105554,0.006426248,18.00302006,1.154585884,0
241.7146211,208.8896086,731.7886667,359.0744632,2259.74849,0.069652282,0,0,1,0.290814642,0.887049408,862.3348178,10.2930582,72.47536382,8.408004416,48.78752414,30.32885915,15.16532443,45.65268875,2.0,0,1,0,1,33.47673646,0.235814124,0.389318945,46.51506161,0.000314221,20.38620832,0.677548304,0
156.6583502,311.0709202,987.3449432,183.7297158,2951.773343,0.236493742,0,0,1,3.734063701,0.426023342,151.2082939,23.84881307,40.32654781,5.27302146,27.82698253,22.58465067,58.29527135,48.27376907,0.0,1,1,1,0,81.48352069,0.403999665,0.207439942,46.40113846,0.006959536,17.53174915,1.072345534,0
42.71925467,276.3465376,384.5662325,133.4778318,2963.213879,0.180519609,0,0,1,4.287951124,0.276746921,351.6556857,27.30850872,28.29816892,6.392824653,36.75294365,24.50326049,33.58028237,13.02411611,0.0,0,0,0,1,148.9641048,0.423968161,0.154110538,56.31763134,0.009838196,25.99423437,0.800724096,1
6.626233637,143.8096088,537.704454,100.124922,104.5040733,0.353882571,0,0,1,2.040578081,0.054781291,507.9244904,9.272974312,80.95440181,6.280838842,12.41801303,70.79095102,30.99954416,20.69118118,1.0,0,1,1,0,154.1475202,0.184356015,0.977188698,36.15549103,0.007096292,8.313755237,1.246779512,1
24.22614926,579.130186,852.2066752,57.13413591,1089.201955,0.822035191,1,0,0,5.051350127,0.180918371,581.703552,33.34123012,85.30486164,7.890478596,29.47470844,44.05883028,48.5287868,22.54395073,0.0,1,1,1,1,21.15478842,0.413045502,0.616678467,39.90281857,0.001048009,26.54425294,0.882908656,1
17.73110788,237.5733307,95.28251258,171.1304803,257.4532601,0.075326276,1,0,1,5.45645551,0.897048556,519.1220042,36.1695984,65.73906849,4.71627557,55.26349226,77.67332383,8.495061329,7.557762044,1.0,1,0,0,1,56.20056348,0.120290738,0.90343964,75.33742672,0.004116802,13.67219072,1.134227716,1
277.3019347,349.8601592,955.0342747,173.0091522,2519.039252,0.371245239,0,0,0,0.614369362,0.27130129,914.6484421,27.09731043,45.77798731,7.999772327,58.62919823,59.89895098,50.41763935,30.01187855,0.0,0,1,0,1,49.55001105,0.332481109,0.557294277,31.91087313,0.004272366,29.21298523,1.390767675,0
17.68945794,60.51046054,528.6658032,177.8454,2243.076048,0.566637216,1,0,0,0.711672117,0.725454912,287.8661146,16.31096875,63.43283817,8.362687344,19.53724386,54.51002427,7.475316928,6.845831625,1.0,0,0,0,1,77.01422622,0.433457885,0.815017868,98.49547211,0.005754269,16.85284364,0.944137026,1
298.1928552,190.0802062,447.288435,15.54058634,2284.086406,0.11059329,1,1,0,2.479354539,0.073672349,545.5221477,16.45609269,98.61829433,7.508992602,44.97929452,38.83900386,41.15291935,8.518345596,3.0,0,1,0,0,40.274223,0.350470248,0.172573824,66.63598482,0.005038615,23.56418149,0.721630137,0
215.2127589,330.5357162,217.0704326,97.53023687,1907.255806,0.096667526,0,1,1,1.618611984,0.433426735,218.1733653,23.33862384,28.57562138,6.366050683,30.48766096,25.88789428,8.61432879,35.5818028,1.0,0,0,0,0,156.8245985,0.223930451,0.222130836,66.47941095,0.004160175,13.26466,1.413139365,0
260.7219427,597.4177241,481.1621676,144.1852792,306.3413043,0.310886374,0,1,1,1.066816484,0.352107783,181.9286748,13.1926169,83.70650268,7.190900701,46.99322906,23.53457535,34.44139755,17.27824579,0.0,0,0,1,1,93.85093883,0.310615661,0.079452137,97.65666038,0.009533835,28.73464389,1.004472763,0
36.44905308,76.06860401,983.4678675,45.83890964,1792.768301,0.841689995,1,1,1,3.486364656,0.73106231,331.961116,31.67404646,54.86348114,5.125898653,48.72952088,18.35744973,5.161066868,48.77956178,0.0,1,1,1,0,38.6463981,0.152911258,0.303538079,55.89928839,0.0077755,12.04872618,1.31903822,1
264.2440459,371.7915131,561.1871995,85.85958561,1321.769648,-0.095606648,0,0,1,4.839567385,0.044116296,55.31119219,8.847816744,83.21562104,6.902343403,58.6304987,68.66548298,56.88350862,45.29841655,1.0,0,0,0,0,184.9413545,0.365415643,0.906996354,50.56263005,0.004699413,16.02593137,1.201720673,0
13.79613472,79.38226959,403.8892826,281.4494787,2409.762104,0.005988565,1,0,1,3.564273068,0.716263299,635.1650941,14.86062028,38.45527407,4.554588794,45.13263447,46.57472136,39.61895106,37.59957217,0.0,0,0,0,1,148.4972956,0.338928717,0.617447672,55.64312894,0.00348974,10.35979616,0.800552881,1
34.42025092,410.0765952,23.15243361,35.12891359,1321.113317,0.533734587,0,0,0,2.856451444,0.316618863,936.986455,36.53383835,41.58219149,4.745920155,35.047512,59.18313673,47.46394901,9.410876806,0.0,0,1,1,0,167.3012349,0.459284889,0.101746972,72.75753176,0.003525956,16.99170703,1.061090884,1
180.0015884,477.1435307,470.1243547,265.2501008,967.8977332,0.115277277,1,0,1,3.71291043,0.677943207,992.0817059,15.71762541,22.46524518,5.975597415,59.17433133,25.88518205,36.31101841,9.785800808,3.0,1,1,0,1,46.49244876,0.427010486,0.3124429,66.47391569,0.004953266,22.73182373,1.364548272,0
41.25247051,481.0622947,334.9908635,107.5939309,540.7732142,0.601318544,0,1,0,0.277777978,0.940693666,477.2002601,31.34944044,86.50416894,5.938143466,16.62259755,59.01179999,50.04639686,10.25802968,0.0,0,1,0,0,99.03774314,0.230147454,0.688370866,72.02651025,0.008017467,29.17269545,1.085711294,1
43.36471005,159.2373152,462.075077,67.17206077,315.6623108,0.194028915,0,1,1,2.822477865,0.007873677,106.5913526,6.284242167,31.14815184,7.495955965,47.07642296,60.21223961,44.15544942,29.98174467,0.0,0,1,1,1,152.4723235,0.239609275,0.174425594,48.35784088,0.00014404,18.65002476,1.39356953,1
21.6364568,6.400446417,324.7256225,207.1705519,1799.484245,-0.011954704,0,0,0,0.634892278,0.0545281,418.6635751,31.33816809,41.91368121,6.449084071,11.8464855,64.98966773,49.77503856,10.41866712,4.0,1,0,0,1,26.45637995,0.446118717,0.695287324,33.6584468,0.000340894,22.76687757,0.900301691,1
40.04903502,154.4529266,955.5029824,28.19586068,346.0679337,0.120317215,0,0,1,6.377910999,0.810121243,907.8990992,35.51747017,48.34294908,5.42753115,36.78092058,41.71520507,33.2462415,34.49992078,2.0,1,1,0,0,158.7055542,0.160612256,0.210434194,72.2478413,0.009831257,10.14566654,1.347139684,1
156.9650483,166.1752001,484.7763496,219.8795076,501.36695,0.826394118,1,1,1,2.145932236,0.876714787,271.2379288,36.57185543,98.74737858,4.656697857,50.44086771,33.29875297,20.30517313,26.87047581,1.0,0,1,0,1,111.9658298,0.142366346,0.391533706,42.85089905,0.008574188,16.04497768,1.02192571,0
261.2639215,555.5212145,623.0762185,355.6792786,483.4490938,0.711364288,0,1,1,6.067726555,0.463367264,554.8791275,21.8934199,43.99826511,7.202151395,37.30065188,52.24730321,30.68924082,6.096050672,0.0,1,0,0,0,165.1124108,0.186028734,0.794232959,77.52376196,0.007430563,18.05934484,0.641034622,0
0.190996133,239.3135559,151.0852697,183.8707311,2370.473123,0.027844514,1,1,1,1.514876601,0.745644613,482.4135847,33.25087307,69.14080198,8.058271921,55.37671153,40.16437759,42.32211574,48.90637416,1.0,1,1,1,1,194.9308648,0.353621169,0.735352303,83.29330838,0.001204054,25.022112,1.308660017,1
45.96040155,87.49150791,518.4603938,30.8688815,110.0685324,-0.052231316,1,1,1,5.329059834,0.281882678,27.5933778,27.17756591,67.83500962,7.670107615,48.11779986,57.4804014,52.82880658,41.70811185,1.0,0,0,0,0,178.8221065,0.312549628,0.188520432,97.93967136,0.001456626,16.76717688,1.058969363,1
30.9745173,409.6151762,448.3565013,239.875434,426.871407,0.455683751,0,1,0,6.174255226,0.567306578,749.6740586,15.93343201,44.15570472,6.502641873,54.90950703,49.19343764,38.2126828,11.53041587,1.0,1,0,0,0,116.9298391,0.283356335,0.217917386,75.56225739,0.000279063,22.12292903,1.164454588,1
261.6850793,312.3510719,707.2738813,142.115801,558.3081179,0.124132604,1,0,1,2.599810854,0.950740805,72.8778945,38.8306724,54.32696487,6.568470551,32.03602504,14.77528461,15.01540877,16.72568087,2.0,0,1,0,1,82.87343157,0.270560782,0.189555093,46.1974214,0.007021853,15.69151415,1.484872025,0
20.59204571,34.62401773,661.2283994,275.8454289,2507.821109,0.405260064,0,0,1,3.485725591,0.336738232,552.2739108,34.97202415,22.51238089,6.701649966,44.15423876,71.64793476,50.08411082,7.483077768,1.0,1,1,0,1,55.48692041,0.188966085,0.854427726,71.08360578,0.004556781,7.50708764,1.140032169,1
11.46828885,466.856637,451.4852284,227.008706,1157.25651,-0.029988333,1,0,1,5.157400673,0.713711366,298.6569572,19.22629361,34.69365743,5.025929026,52.01502049,71.64903011,6.334998908,46.96857019,1.0,0,1,1,0,157.7114521,0.458929357,0.976895885,50.96957504,0.006793082,29.98432243,0.897481522,1
266.3633686,109.0183444,955.3336004,37.58561775,894.3196471,0.28603677,0,1,1,4.792691926,0.712614404,707.0009486,6.854887374,72.42658438,7.798004895,25.5874314,30.14567667,58.22937041,3.068246889,0.0,1,1,1,1,88.89662935,0.477430602,0.479338898,46.61231148,0.003555733,17.15153917,0.972247387,0
